url,h1,content_type,content,alt_text
https://support.payever.org/hc/en-us/articles/6251279196434-Google-Wallet-Worldwide,Google Wallet (Worldwide),paragraph,uk: 1.4% + 20p transaction fee for european cards or 2.9% + 120p for non-european cards.,
https://support.payever.org/hc/en-us/articles/6251279196434-Google-Wallet-Worldwide,Google Wallet (Worldwide),paragraph,"for the prices of other countries, please refer to the corresponding stripe country-specific website.",
https://support.payever.org/hc/en-us/articles/6251279196434-Google-Wallet-Worldwide,Google Wallet (Worldwide),paragraph,,
https://support.payever.org/hc/en-us/articles/6251279196434-Google-Wallet-Worldwide,Google Wallet (Worldwide),paragraph,how to install google pay in your payever account,
https://support.payever.org/hc/en-us/articles/6251279196434-Google-Wallet-Worldwide,Google Wallet (Worldwide),paragraph,step 1: configure payment option,
https://support.payever.org/hc/en-us/articles/6251279196434-Google-Wallet-Worldwide,Google Wallet (Worldwide),paragraph,"in order to configure google pay, first open the checkout app. to do this, either click on the checkout symbol under business apps or click on the manage or open button on the checkout section.",
https://support.payever.org/hc/en-us/articles/6251279196434-Google-Wallet-Worldwide,Google Wallet (Worldwide),paragraph,you can find the payment methods tab in the navigation bar on the left.,
https://support.payever.org/hc/en-us/articles/6251279196434-Google-Wallet-Worldwide,Google Wallet (Worldwide),paragraph,click on + add.,
https://support.payever.org/hc/en-us/articles/6251279196434-Google-Wallet-Worldwide,Google Wallet (Worldwide),paragraph,now you can select google pay from the list that now appears and click on install.,
https://support.payever.org/hc/en-us/articles/6251279196434-Google-Wallet-Worldwide,Google Wallet (Worldwide),paragraph,when the installation is complete you need to click open.,
https://support.payever.org/hc/en-us/articles/6251279196434-Google-Wallet-Worldwide,Google Wallet (Worldwide),paragraph,you will then be redirected to stripe by clicking connect.,
https://support.payever.org/hc/en-us/articles/6251279196434-Google-Wallet-Worldwide,Google Wallet (Worldwide),paragraph,step 2: connect with google pay (stripe),
https://support.payever.org/hc/en-us/articles/6251279196434-Google-Wallet-Worldwide,Google Wallet (Worldwide),paragraph,you will now be forwarded to stripe where you can log into your stripe account. now follow the instructions and provide the required information. at the end of the process you will be redirected back to payever.,
https://support.payever.org/hc/en-us/articles/6251279196434-Google-Wallet-Worldwide,Google Wallet (Worldwide),paragraph,step 3: activate google pay in your payever account,
https://support.payever.org/hc/en-us/articles/6251279196434-Google-Wallet-Worldwide,Google Wallet (Worldwide),paragraph,"check whether the toggle switch next to ""google pay"" is blue and the payment method is therefore activated.",
https://support.payever.org/hc/en-us/articles/6251279196434-Google-Wallet-Worldwide,Google Wallet (Worldwide),paragraph,"you can activate or deactivate the payment method in your payever account at any time. if you deactivate the payment methods by clicking the toggle switch, they will automatically disappear from your shop without you having to configure this in your shop backend (of course, this also works the other way around - when activating a payment method).",
https://support.payever.org/hc/en-us/articles/6251279196434-Google-Wallet-Worldwide,Google Wallet (Worldwide),paragraph,step 4: configure google pay settings,
https://support.payever.org/hc/en-us/articles/6251279196434-Google-Wallet-Worldwide,Google Wallet (Worldwide),paragraph,"click on ""open"" to access the settings for the payment method (listed under ""standard"").",
https://support.payever.org/hc/en-us/articles/6251279196434-Google-Wallet-Worldwide,Google Wallet (Worldwide),paragraph,"capture transaction manually - if this option is activated, payments are initially only authorised after receipt of the order and are only collected when you manually confirm the shipping of goods in the payever account (or in the backend of your shop system). if manual capture is not activated, payments are captured automatically after the order is received. in the case of manual capture, incoming successful transactions initially have the status in process and only change to accepted once you have confirmed the shipping of the goods (button ""ship goods"" in payever or equivalent action in your shop system, in accordance with our plugin instructions), in the case of automatic capture, transactions directly receive the status accepted. unsuccessful transactions receive the status failed. in case of manual capture, please make sure that you report the transactions sent within 7 days (may vary, please refer to your contract with stripe), otherwise the authorisation will expire and the transaction can no longer be activated (this means your customer's card will not be charged and you will also not receive a payout from stripe for this transaction).",
https://support.payever.org/hc/en-us/articles/6251279196434-Google-Wallet-Worldwide,Google Wallet (Worldwide),paragraph,"finally, please do not forget to click on ""save"" so that the settings you have made are applied.",
https://support.payever.org/hc/en-us/articles/6251279196434-Google-Wallet-Worldwide,Google Wallet (Worldwide),paragraph,,
https://support.payever.org/hc/en-us/articles/6251279196434-Google-Wallet-Worldwide,Google Wallet (Worldwide),paragraph,payments and settlements,
https://support.payever.org/hc/en-us/articles/6251279196434-Google-Wallet-Worldwide,Google Wallet (Worldwide),paragraph,you receive the payouts of the amounts that your customers have paid via this payment method directly from stripe to the account that you have stored in your stripe account (the money does not take a diversion via payever).,
https://support.payever.org/hc/en-us/articles/6251279196434-Google-Wallet-Worldwide,Google Wallet (Worldwide),paragraph,"when exactly or at what interval these payments are made is not uniformly defined by stripe and may vary from merchant to merchant (e.g. according to your country of residence, the risk factor of your industry, and the corresponding settings in your stripe account). you can find more information on this in the stripe documentation.",
https://support.payever.org/hc/en-us/articles/6251279196434-Google-Wallet-Worldwide,Google Wallet (Worldwide),paragraph,"please note that payever generally has no insight into the payouts transferred to you by stripe, nor are we authorised to obtain information from stripe on your behalf regarding your payouts. if you miss the payout for a transaction in the ""accepted"" status or have any other questions about the payout, please log into your stripe account and use the support chat there to get a quick response to your concern.",
https://support.payever.org/hc/en-us/articles/6251279196434-Google-Wallet-Worldwide,Google Wallet (Worldwide),paragraph,,
https://support.payever.org/hc/en-us/articles/6251279196434-Google-Wallet-Worldwide,Google Wallet (Worldwide),paragraph,note,
https://support.payever.org/hc/en-us/articles/6251279196434-Google-Wallet-Worldwide,Google Wallet (Worldwide),paragraph,please note that google pay via stripe is a payment method intended exclusively for mobile devices using an android os. your customers cannot therefore pay with these payment methods on a stationary pc or with an android device.,
https://support.payever.org/hc/en-us/articles/6251279196434-Google-Wallet-Worldwide,Google Wallet (Worldwide),paragraph,"ideally, the payment method should therefore not be displayed if the user visits your website with a corresponding non-supported device. if you integrate via api, please take this into account - if you use one of our plugins, a corresponding hiding mechanism may already be automatically stored after installation (shop system-dependent). if in doubt, please contact support@payever.de.",
https://support.payever.org/hc/en-us/articles/6251279196434-Google-Wallet-Worldwide,Google Wallet (Worldwide),image,https://support.payever.org/hc/theming_assets/01HZPQ8T5DDG5J5F0V28AWNYZR,payever help center home page
https://support.payever.org/hc/en-us/articles/6251279196434-Google-Wallet-Worldwide,Google Wallet (Worldwide),image,https://support.payever.org/hc/article_attachments/10081962149916,
https://support.payever.org/hc/en-us/articles/6251279196434-Google-Wallet-Worldwide,Google Wallet (Worldwide),image,https://support.payever.org/hc/article_attachments/10081996025884,
https://support.payever.org/hc/en-us/articles/6251279196434-Google-Wallet-Worldwide,Google Wallet (Worldwide),image,https://support.payever.org/hc/article_attachments/10081988614428,
https://support.payever.org/hc/en-us/articles/6251279196434-Google-Wallet-Worldwide,Google Wallet (Worldwide),image,https://support.payever.org/hc/article_attachments/6251223838994,screenshot_2022-06-24_at_09.23.41.png
https://support.payever.org/hc/en-us/articles/6251279196434-Google-Wallet-Worldwide,Google Wallet (Worldwide),image,https://support.payever.org/hc/article_attachments/6251180960274,screenshot_2022-06-24_at_09.24.51.png
https://support.payever.org/hc/en-us/articles/6251279196434-Google-Wallet-Worldwide,Google Wallet (Worldwide),image,https://support.payever.org/hc/article_attachments/6251223986322,screenshot_2022-06-24_at_09.24.55.png
https://support.payever.org/hc/en-us/articles/6251279196434-Google-Wallet-Worldwide,Google Wallet (Worldwide),image,https://support.payever.org/hc/article_attachments/6251249538066,screenshot_2022-06-22_at_16.30.05.png
